민원신청건명,제품명,접수번호,민원접수일자,부서접수일자,회사명,담당자,부서처리일자,처리기한,분리된민원사무명,서류배정 참고사항,DMF번호,심사자 확인,파일명
의약품품목변경신고기시휴트라돌세미정,,20240221466,20241204,(주)휴온스,1신제용,20250117,20250204,"대전청, 제조방법 CTD 전환 , 기준 및 시험방법",,20241207_민원배정.xlsx
의약품품목변경허가알림타주500밀리그램(페메트렉시드이나트륨염칠수화물),,20240218237,20241203,(주)보령,1박은주,20250401,20250414,"대전청, 품질(별규, 제조방법 CTD 등), 완제-원료의약품 연계심사 ",수583-35-ND(최초)(조혜주선생님 검토 중),20241207_민원배정.xlsx
의약품품목변경허가알림타주100밀리그램(페메트렉시드이나트륨염칠수화물),,20240218232,20241203,(주)보령,1박은주,20250401,20250414,"대전청, 품질(별규, 제조방법 CTD 등), 완제-원료의약품 연계심사 ",수583-35-ND(최초)(조혜주선생님 검토 중),20241207_민원배정.xlsx
의약품품목변경신고트라노펜정,,20240220575,20241203,신풍제약(주),1조혜주,20250117,20250203,"경인청, 제조방법(CTD) 전환",,20241207_민원배정.xlsx
의약품품목변경신고트라노펜세미정,,20240220613,20241203,신풍제약(주),1조혜주,20250117,20250203,"경인청, 제조방법(CTD) 전환",,20241207_민원배정.xlsx
의약품품목변경허가안유기시프가바린캡슐150밀리그램(프레가발린),,20240215677,20241127,(주)비보존제약,1김철용,20250116,20250304,"경인청, 품질(유전독성 및 금속불순물), 계약서 및 허여서 첨부",,20241207_민원배정.xlsx
의약품품목변경허가안유기시프가바린캡슐75밀리그램(프레가발린),,20240215685,20241127,(주)비보존제약,1김철용,20250116,20250304,"경인청, 품질(유전독성 및 금속불순물), 계약서 및 허여서 첨부",,20241207_민원배정.xlsx
의약품품목변경허가펜믹스페라미비르수화물주,,20240187574,20241202,(주)펜믹스,1황수정,20250401,20250411,"대전청, 품질(별규), 완제-원료의약품 연계심사 등",수69-10-ND(변경),20241207_민원배정.xlsx
의약품품목변경신고생동성안정성GMP(완제)훌그램600밀리그램주사(클린다마이신포스페이트),,20240217879,20241202,삼진제약(주),1박민지,20250115,20250411,"대전청, 품질(제조방법 CTD 전환 등), 안정성",,20241207_민원배정.xlsx
의약품품목변경신고팜시빌정(팜시클로비르),,20240214819,20241129,오스틴제약(주),1최윤겸,20250401,20250410,"경인청, 품질심사자료(제조방법,DMF))",20180208-209-J-153(변경)(이태웅주관 검토 중),20241207_민원배정.xlsx
의약품품목변경허가디쿠아이점안액(디쿠아포솔나트륨)(1회용),,20240219374,20241202,국제약품(주),1김지혜,20250404,20250411,"경인청, 품질(제조방법 CTD 변경, 원료-완제 연계심사)",1673-51-ND(변경),20241207_민원배정.xlsx
의약품품목변경허가동등성엠파글리엠정25밀리그램(엠파글리플로진),,20240218393,20241203,(주)마더스제약,1임대곤,20250331,20250414,"대구청, 품질(원료약품 및 그 분량, 별첨규격, 제조방법, 제조방법 CTD 전환), 안정성, 원료-완제의약품 연계심사",수434-41-ND(변경),20241207_민원배정.xlsx
의약품품목변경신고기시동등성파비졸정10밀리그램(라베프라졸나트륨),,20240205910,20241202,영일제약(주),1김재형,20250115,20250131,"대전청, 품질(기준 및 시험방법, 제조방법 CTD 변경) 등",,20241207_민원배정.xlsx
의약품품목변경신고기시동등성파비졸정20밀리그램(라베프라졸나트륨),,20240205912,20241202,영일제약(주),1김재형,20250115,20250131,"대전청, 품질(기준 및 시험방법, 제조방법 CTD 변경) 등",,20241207_민원배정.xlsx
의약품품목변경신고다이리드정(글리메피리드),,20240214889,20241127,하나제약(주),1박민서,20250116,20250123,"경인청, 품질(제조방법  CTD 전환)",,20241207_민원배정.xlsx
의약품품목변경신고케이스틴정(아젤라스틴염산염),,20240216899,20241126,주식회사제뉴원사이언스,2권선미,20250117,20250122,"대전청, 품질(제조방법  CTD  전환)",,20241207_민원배정.xlsx
의약품품목변경신고메네스에스정(베타히스틴염산염),,20240219739,20241203,(주)동구바이오제약,2김세진,20250117,20250203,"경인청, 제조방법(CTD)",,20241207_민원배정.xlsx
의약품품목변경신고에취디졸비액(탄산수소나트륨),,20240220216,20241204,(주)녹십자엠에스,2송노준,20250120,20250204,"대전청, 제조방법 CTD 전환",,20241207_민원배정.xlsx
의약품품목변경허가안유기시GMP(완제)리드코졸캡슐(플루코나졸),,20240155936,20240821,한화제약(주),2노희정,20250403,20250404,"서울청, 완제-원료의약품 연계심사, 우리과 회신이력 확인(불순물 : 권선옥선생님), 연계심사 누락에 따른 추가 협의로 파악됨",20110615-74-A-243-18(변경)(조혜주선생님 검토 중),20241207_민원배정.xlsx
의약품품목변경신고기시유바솔주,,20240222368,20241205,제이더블유생명과학(주),정영은,20250120,20250205,"대전청, 품질(기준 및  시험방법)심사, 오기정정",,20241207_민원배정.xlsx
의약품품목변경신고기시로큐론주(로쿠로늄브롬화물),,20240217881,20241202,명문제약(주),김지근,20250121,20250131,"경인청, 품질(기준  및 시험방법), 시험 기준 오기정정(미만->이하)",,20241207_민원배정.xlsx
의약품품목변경허가기시테고캡슐25,,20240220813,20241205,명문제약(주),정영은,20250120,20250219,"경인청, 기준 및 시험방법, 캡슐 함유량 정정",,20241207_민원배정.xlsx
의약품품목변경허가기시자누맥스정25밀리그램(시타글립틴인산염수화물),,20240220894,20241204,삼익제약(주),김지근,20250120,20250218,"경인청, 품질(기준 및 시험방법), 변경된 식약처 니트로사민류 변경 기준 적용(NTTP)",,20241207_민원배정.xlsx
의약품품목변경허가기시자누맥스정50밀리그램(시타글립틴인산염수화물),,20240220989,20241204,삼익제약(주),김지근,20250120,20250218,"경인청, 품질(기준 및 시험방법), 변경된 식약처 니트로사민류 변경 기준 적용(NTTP)",,20241207_민원배정.xlsx
의약품품목변경허가기시포르자듀오정10/100밀리그램,,20240221593,20241204,삼익제약(주),김지근,20250117,20250218,"경인청, 품질(기준  및 시험방법(별규 포함), 변경된 식약처 니트로사민류 변경 기준 적용(NTTP)",,20241207_민원배정.xlsx
"의약품품목변경허가기시자누맥스엠정50/850밀리그램(시타글립틴인산염수화물,메트포르민염산염)",,20240221588,20241204,삼익제약(주),김지근,20250117,20250218,"경인청, 기준 및 시험방법, 변경된 식약처 니트로사민류 변경 기준 적용(NTTP)",,20241207_민원배정.xlsx
"의약품품목변경허가기시자누맥스엠정50/500밀리그램(시타글립틴인산염수화물,메트포르민염산염)",,20240221590,20241204,삼익제약(주),김지근,20250117,20250218,"경인청, 기준 및 시험방법, 변경된 식약처 니트로사민류 변경 기준 적용(NTTP)",,20241207_민원배정.xlsx
"의약품품목변경허가기시아스프라졸캡슐100/5밀리그램(아스피린,라베프라졸)",,20240219777,20241203,지엘파마(주),정영은,20250117,20250217,"경인청, 기준 및 시험방법, 금속불순물 삭제",,20241207_민원배정.xlsx
의약품품목변경신고기시안정성알레세틴정5밀리그램(레보세티리진염산염),,20240219008,20241204,태극제약(주),정영은,20250117,20250204,"경인청, 품질심사자료(기준 및 시험방법, 안정성시험), ICP 관리항목 기준에 추가 설정 관리, 100/5밀리그램 안정성 : 정영은선생님 검토 중",,20241207_민원배정.xlsx
"마약류(수입,수출,제조)제조품목변경허가수입.제조안유공정서미수재알프람정0.25밀리그램(알프라졸람)",,20240213658,20241203,환인제약(주),김지근,20250106,20250310,"마정, 안정성시험자료, 생동수준 변경",20241207_민원배정.xlsx
의약품품목변경신고안정성메가베타정24mg(베타히스틴염산염),,20240217799,20241202,(주)휴온스,정영은,20241231,20250114,"대전청, 의약품안정성시험결과, 사용기간 연장(24->36개월)",20241207_민원배정.xlsx
의약품품목허가안유기시통지의약품엠슈벳정10밀리그램(엠파글리플로진2L프롤린),,20240218005,20241129,주식회사제뉴원사이언스,이주연,20250401,20250410,"대전청, 품질(원료약품 및 그 분량, 제조방법 CTD, 별규, 기준 및 시험방법,유전독성 및 금속불순물), 안정성, 원료-완제의약품 연계심사, 동등성, 약동협의필요",1673-56-ND(최초),20241211_민원배정.xlsx
의약품품목허가안유기시통지의약품엠슈벳정25밀리그램(엠파글리플로진2L프롤린),,20240216290,20241129,주식회사제뉴원사이언스,이주연,20250401,20250410,"대전청, 품질(원료약품 및 그 분량, 제조방법 CTD, 별규, 기준 및 시험방법,유전독성 및 금속불순물), 안정성, 원료-완제의약품 연계심사, 동등성, 약동협의필요",1673-56-ND(최초),20241211_민원배정.xlsx
"의약품품목허가안유기시통지의약품자디글리엠메트정5/850밀리그램(엠파글리플로진 2L프롤린, 메트포르민)",,20240218221,20241205,(주)마더스제약,이태웅,20250402,20250416,"광주청, 품질(원료약품 및 그 분량(별규포함), 제조방법 CTD, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성,원료-완제의약품  연계심사, 동등성 협의 필요여부 문의 필요함, 총 6건 배정으로 1회 면제예정",1673-56-ND(최초),20241211_민원배정.xlsx
"의약품품목허가안유기시통지의약품자디글리엠메트정12.5/1000밀리그램(엠파글리플로진 2L프롤린, 메트포르민)",,20240218207,20241205,(주)마더스제약,이태웅,20250402,20250416,"광주청, 품질(원료약품 및 그 분량(별규포함), 제조방법 CTD, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성,원료-완제의약품  연계심사, 동등성 협의 필요여부 문의 필요함, 총 6건 배정으로 1회 면제예정",1673-56-ND(최초),20241211_민원배정.xlsx
"의약품품목허가안유기시통지의약품자디글리엠메트정12.5/850밀리그램(엠파글리플로진 2L프롤린, 메트포르민)",,20240218215,20241205,(주)마더스제약,이태웅,20250402,20250416,"광주청, 품질(원료약품 및 그 분량(별규포함), 제조방법 CTD, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성,원료-완제의약품  연계심사, 동등성 협의 필요여부 문의 필요함, 총 6건 배정으로 1회 면제예정",1673-56-ND(최초),20241211_민원배정.xlsx
"의약품품목허가안유기시통지의약품자디글리엠메트정12.5/500밀리그램(엠파글리플로진 2L프롤린, 메트포르민)",,20240218218,20241205,(주)마더스제약,이태웅,20250402,20250416,"광주청, 품질(원료약품 및 그 분량(별규포함), 제조방법 CTD, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성,원료-완제의약품  연계심사, 동등성 협의 필요여부 문의 필요함, 총 6건 배정으로 1회 면제예정",1673-56-ND(최초),20241211_민원배정.xlsx
"의약품품목허가안유기시통지의약품자디글리엠메트정5/1000밀리그램(엠파글리플로진 2L프롤린, 메트포르민)",,20240218219,20241205,(주)마더스제약,이태웅,20250402,20250416,"광주청, 품질(원료약품 및 그 분량(별규포함), 제조방법 CTD, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성,원료-완제의약품  연계심사, 동등성 협의 필요여부 문의 필요함, 총 6건 배정으로 1회 면제예정",1673-56-ND(최초),20241211_민원배정.xlsx
"의약품품목허가안유기시통지의약품자디글리엠메트정5/500밀리그램(엠파글리플로진 2L프롤린, 메트포르민)",,20240218224,20241205,(주)마더스제약,이태웅,20250402,20250416,"광주청, 품질(원료약품 및 그 분량(별규포함), 제조방법 CTD, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성,원료-완제의약품  연계심사, 동등성 협의 필요여부 문의 필요함, 총 6건 배정으로 1회 면제예정",1673-56-ND(최초),20241211_민원배정.xlsx
"의약품품목허가안유기시통지의약품휴디앙듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민)",,20240219049,20241210,(주)휴온스,2김지혜,20250127,20250421,"허총, 품질심사(원료-완제연계심사(규격  비교),  제조방법-CTD  등),  기준및시험방법, 안정성  등",20241211_민원배정.xlsx
의약품품목허가안유기시이리스탑정5마이크로그램(라모세트론염산염),,20240208420,20241209,(주)한국팜비오,2임대곤,20250122,20250321,"대전청, 기준 및 시험방법(별규 포함), 원료약품 및 그 분량, CTD, 유전독성, 금속불순물 등, 안정성",20241211_민원배정.xlsx
의약품등의사전검토기시에관한자료의약품기허가의약품등(가칭)한미유산균캡슐,,20240223995,20241209,한미약품(주),신제용,20250214,20250214,"사전검토 기시, 별규 검토, 관련민원 : 20240139275(신제용 선생님 검토)",20241211_민원배정.xlsx
의약품등의사전검토그밖의의약품등의품목허가신고등에필요한자료 프리폴엠시티주(프로포폴),,20240225130,20241209,대원제약(주),(변경)2신제용,20250221,20250221,"사전검토 질의, 변경허가용 안정성 배치 질의, 변경순서로 배정 ",20241211_민원배정.xlsx
의약품등의사전검토기시에관한자료의약품변경시벤토린흡입액(살부타몰황산염),,20240220977,20241209,(주)글락소스미스클라인,,20250121,20250121,"사전검토 기시 변경, 최초품목여부 문의 중",20241211_민원배정.xlsx
의약품품목변경허가애니세프캡슐100밀리그램(세프디니르),,20240223378,20241206,(주)유한양행,2신혜지,20250407,20250417,"대전청, 제조방법 CTD 변경, 원료-완제의약품 연계심사 등",20210201-209-J-554(변경),20241211_민원배정.xlsx
의약품품목변경신고애니세프세립(세프디니르),,20240223395,20241206,(주)유한양행,2신혜지,20250407,20250417,"대전청, 품질(제조방법CTD변경), 원료-완제의약품 연계심사",20210201-209-J-554(변경),20241211_민원배정.xlsx
의약품품목변경신고리포액틴정40밀리그램(아토르바스타틴칼슘삼수화물),,20240223140,20241206,안국약품(주),2박은주,20250121,20250206,"경인청, 품질자료(제조방법 CTD전환)",,20241211_민원배정.xlsx
의약품품목변경신고동등성렉소팬정(록소프로펜나트륨),,20240221088,20241209,한국휴텍스제약(주),2조혜주,20250408,20250418,"경인청, 품질자료(제조방법  CTD전환,  원료-완제의약품  연계심사)",20191210-8-C-376-21(변경)(장서정선생님 검토 중),20241211_민원배정.xlsx
"의약품품목변경허가기시포시타엠서방정5/50/1000밀리그램(다파글리플로진,시타글립틴,메트포르민)",,20240219571,20241205,주식회사제뉴원사이언스,2김철용,20250228,20250416,"허총, (별규,  원료-완제연계심사,  기준및시험방법  등",수574-16-ND(변경),20241211_민원배정.xlsx
"의약품품목변경허가기시포시타엠서방정10/100/1000밀리그램(다파글리플로진,시타글립틴,메트포르민)",,20240219578,20241205,주식회사제뉴원사이언스,2김철용,20250228,20250416,"허총, (별규,  원료-완제연계심사,  기준및시험방법  등",수574-16-ND(변경),20241211_민원배정.xlsx
의약품품목변경허가안유기시텔탄스타정80/5밀리그램,,20240219530,20241203,유니메드제약(주),2황수정,20250122,20250310,"대전청, 기준 및 시험방법(유전독성 및 금속불순물 등)",20241211_민원배정.xlsx
의약품품목변경신고모메탄크림(모메타손푸로에이트),,20240221989,20241206,(주)에이프로젠바이오로직스,2박민지,20250121,20250206,"경인청, 품질심사자료(제조방법(CTD))",20241211_민원배정.xlsx
의약품품목변경신고베아스타정(레바미피드),,20240223079,20241206,대웅바이오(주),2최윤겸,20250121,20250206,"경인청, 제조방법(CTD)",20241211_민원배정.xlsx
의약품품목변경허가안유기시동등성알러프레정10밀리그램(에피나스틴염산염),,20240214757,20241126,한국넬슨제약(주),2김지혜,20250121,20250303,"대전청, 기준 및 시험방법(유전독성 및 금속불순물 등)",20241211_민원배정.xlsx
의약품품목변경허가안유기시아토산정40밀리그램(아토르바스타틴칼슘삼수화물),,20240217186,20241207,한화제약(주),2임대곤,20250214,20250314,"서울청, 품질(원료약품 및 그 분량, 별규, 제조방법 CTD 전환, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성 시험자료(저장방법 및 사용기간), 동등성 시험자료(전문가정보포함), 약동 협의 필요",20241211_민원배정.xlsx
의약품품목변경신고기시써전흡입액(세보플루란),,20240219519,20241203,(주)경보제약,김지근,20250121,20250203,"대전청, 기준 및 시험방법, 기준 및 시험방법 변경 없는 상세 내용 기재",20241211_민원배정.xlsx
의약품품목변경허가기시제뉴원에제티브정10밀리그램(에제티미브),,20240217478,20241127,주식회사제뉴원사이언스,정영은,20250121,20250211,"대전청, 기준  및  시험방법, 공정서 규격으로 변경",20241211_민원배정.xlsx
의약품품목변경신고기시테렐액(이소플루란),,20240220438,20241203,(주)경보제약,김지근,20250121,20250203,"대전청, 기준 및 시험방법, USP 개정 반영",20241211_민원배정.xlsx
의약품품목변경신고기시맥스쿨산,,20240223742,20241206,(주)한국파비스제약,정영은,20250122,20250206,"경인청, 품질(기준 및 시험방법), 제제균일성시험 변경",20241211_민원배정.xlsx
의약품품목변경허가동등성글리앙정25밀리그램(엠파글리플로진),,20240216188,20241129,국제약품(주),신제용,20250109,20250213,"경인청, 품질심사자료(별규,  완제-원료연계심사), DMF 검토 아님",20241211_민원배정.xlsx
의약품품목변경허가동등성글리앙정10밀리그램(엠파글리플로진),,20240216255,20241129,국제약품(주),신제용,20250109,20250213,"경인청, 품질심사자료(별규,  완제-원료연계심사), DMF 검토 아님",20241211_민원배정.xlsx
의약품품목허가-안유-기시-통지의약품-엠파자메트정5/500밀리그램,엠파자메트정5/500밀리그램,20240227217,2024-12-13,(주)경보제약,김민경,2025-04-16,2025-04-24,"대전청, 품질(원료약품 및 그 분량, 제조방법 CTD, 별규, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성, 원료-완제의약품 연계심사, 동등성, 약동 협의필요, 총6건 배정으로 추가 1회 면제예정",1673-56-ND(최초)(이태웅선생님 검토 중),"20241219_민원배정, 재배정.xlsx"
의약품품목허가-안유-기시-통지의약품-엠파자메트정5/850밀리그램,엠파자메트정5/850밀리그램,20240227232,2024-12-13,(주)경보제약,김민경,2025-04-16,2025-04-24,"대전청, 품질(원료약품 및 그 분량, 제조방법 CTD, 별규, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성, 원료-완제의약품 연계심사, 동등성, 약동 협의필요, 총6건 배정으로 추가 1회 면제예정",1673-56-ND(최초)(이태웅선생님 검토 중),"20241219_민원배정, 재배정.xlsx"
의약품품목허가-안유-기시-통지의약품-위피드서방정150밀리그램(레바미피드),위피드서방정150밀리그램(레바미피드),20240228226,2024-12-16,위더스제약(주),3송노준,2025-03-10,2025-04-25,"허총, 원료약품  및  그  분량,  원료-완제 연계심사,   CTD,   기준   및   시험방법,   안정성",20070504-4-B-240-14(변경)(김혜령 검토 중),"20241219_민원배정, 재배정.xlsx"
의약품품목허가-안유-기시-통지의약품-미피드서방정150밀리그램(레바미피드),미피드서방정150밀리그램(레바미피드),20240220439,2024-12-16,(주)팜젠사이언스,3노희정,2025-02-03,2025-04-25,"허총, 원료약품  및  그  분량,  원료-완제 연계심사(규격비교),  기준  및  시험방법,  제조방법  CTD,  안정성",,"20241219_민원배정, 재배정.xlsx"
임상시험계획승인-생동성시험-24A07-T,T,20240225938,2024-12-18,(주)제뉴파마,3신제용,2025-01-03,2025-02-04,"약동, 임상시험용의약품 관련 제조 및 품질에 관련 자료의 타당성",,"20241219_민원배정, 재배정.xlsx"
의약품품목허가-안유-기시-통지의약품-알레바서방정150밀리그램(레바미피드),알레바서방정150밀리그램(레바미피드),20240225953,2024-12-16,알리코제약(주),3신혜지,2025-02-03,2025-04-25,"허총, 원료약품  및  그  분량,  원료-완제  연계심사(규격비교),  기준  및  시험방법,  제조방법CTD,  안정성",,"20241219_민원배정, 재배정.xlsx"
"의약품품목허가-안유-기시-통지의약품-엠파벡스정12.5/1000밀리그램(엠파글리플로진,메트포르민염산염)","엠파벡스정12.5/1000밀리그램(엠파글리플로진,메트포르민염산염)",20240216665,2024-12-16,(주)서울제약,최윤겸,2025-04-16,2025-04-25,"대전청, 품질(원료약품 및 그 분량, 제조방법 CTD, 별규, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성, 원료-완제의약품 연계심사,  동등성, 약동 협의 필요, 함량고저품목 검토 진행 중으로 동일 심사자 배정, 총 6건 배정으로 추후 1회 면제",수434-41-ND(A)(최초),"20241219_민원배정, 재배정.xlsx"
"의약품품목허가-안유-기시-통지의약품-엠파벡스정12.5/500밀리그램(엠파글리플로진,메트포르민염산염)","엠파벡스정12.5/500밀리그램(엠파글리플로진,메트포르민염산염)",20240216583,2024-12-16,(주)서울제약,최윤겸,2025-04-16,2025-04-25,"대전청, 품질(원료약품 및 그 분량, 제조방법 CTD, 별규, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성, 원료-완제의약품 연계심사,  동등성, 약동 협의 필요, 함량고저품목 검토 진행 중으로 동일 심사자 배정, 총 6건 배정으로 추후 1회 면제",수434-41-ND(A)(최초),"20241219_민원배정, 재배정.xlsx"
"의약품품목허가-안유-기시-통지의약품-엠파벡스정12.5/850밀리그램(엠파글리플로진,메트포르민염산염)","엠파벡스정12.5/850밀리그램(엠파글리플로진,메트포르민염산염)",20240216612,2024-12-16,(주)서울제약,최윤겸,2025-04-16,2025-04-25,"대전청, 품질(원료약품 및 그 분량, 제조방법 CTD, 별규, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성, 원료-완제의약품 연계심사,  동등성, 약동 협의 필요, 함량고저품목 검토 진행 중으로 동일 심사자 배정, 총 6건 배정으로 추후 1회 면제",수434-41-ND(A)(최초),"20241219_민원배정, 재배정.xlsx"
의약품품목변경신고-푸로스타정(피나스테리드),푸로스타정(피나스테리드),20240228648,2024-12-16,영풍제약(주),3조혜주,2025-02-04,2025-02-14,"경인청, 품질자료(제조방법  CTD전환)",,"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-안정성-리타메진정2.5/500밀리그램,리타메진정2.5/500밀리그램,20240177980,2024-12-17,경동제약(주),3김철용,2025-01-17,2025-02-17,"경인청, 품질심사자료(별첨규격,  안정성시험)",,"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-트라글립틴정(리나글립틴),트라글립틴정(리나글립틴),20240226760,2024-12-16,신일제약(주),3황수정,2025-04-16,2025-04-25,"대전청, 품질(제조방법CTD전환, 별규), 원료-완제의약품 연계심사",수496-20-ND(변경),"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-크레바틴정5밀리그램(로수바스타틴칼슘),크레바틴정5밀리그램(로수바스타틴칼슘),20240218417,2024-12-17,영일제약(주),3박민지,2025-02-04,2025-03-04,"대전청, 품질(제조방법 CTD 전환 등)",,"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-크레바틴정20밀리그램(로수바스타틴칼슘),크레바틴정20밀리그램(로수바스타틴칼슘),20240218431,2024-12-17,영일제약(주),3박민지,2025-02-04,2025-03-04,"대전청, 품질(제조방법 CTD 전환 등)",,"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-크레바틴정10밀리그램(로수바스타틴칼슘),크레바틴정10밀리그램(로수바스타틴칼슘),20240218425,2024-12-17,영일제약(주),3박민지,2025-04-16,2025-04-29,"대전청, 품질(제조방법CTD전환 등), 원료-완제의약품 연계심사",20200707-209-J-677(최초),"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-안유-기시-GMP(완제)-류마크로정(아세클로페낙),류마크로정(아세클로페낙),20240088030,2024-07-05,고려제약(주),3최윤겸,2025-02-03,2025-02-06,"경인청, 품질(유전독성 및 금속불순물,  안정성  시험자료), 허여서 및 위수탁계약서 첨부",,"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-올리엣캡슐60밀리그램(오르리스타트),올리엣캡슐60밀리그램(오르리스타트),20240221605,2024-12-17,알보젠코리아(주),3김지혜,2025-04-17,2025-04-29,"경인청, 품질심사자료(제조방법,DMF)",20210524-209-J-795(A)(최초),"20241219_민원배정, 재배정.xlsx"
의약품품목변경신고-올리엣캡슐120밀리그램(오르리스타트),올리엣캡슐120밀리그램(오르리스타트),20240221614,2024-12-17,알보젠코리아(주),3김지혜,2025-04-17,2025-04-29,"경인청, 품질심사자료(제조방법,DMF)",20210524-209-J-795(A)(최초),"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-기본-탭쉴드 주황색 (72O159),탭쉴드 주황색 (72O159),20240221392,2024-12-11,주식회사코피텍,정영은,2024-12-30,2025-01-09,"허총, 원료약품   및   그   분량, 첨가제 허가변경",,"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-기시-바라클정1밀리그램(엔테카비르),바라클정1밀리그램(엔테카비르),20240228851,2024-12-16,동아에스티(주),김지근,2025-02-04,2025-02-28,"대전청, 품질(기준 및 시험방법) 등, 공정서 규격으로 변경",,"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-기시-바라클정0.5밀리그램(엔테카비르),바라클정0.5밀리그램(엔테카비르),20240228768,2024-12-16,동아에스티(주),김지근,2025-02-04,2025-02-28,"대전청, 품질(기준 및 시험방법) 등, 공정서 규격으로 변경",,"20241219_민원배정, 재배정.xlsx"
의약품품목변경허가-유리논정(벤즈브로마론),유리논정(벤즈브로마론),20240145100,2024-07-24,한림제약(주),,2024-12-19,2025-01-06,"허총, 우리과 협의품목 아니므로, 협의 취소 요청함 ",,"20241219_민원배정, 재배정.xlsx"
"의약품품목허가-안유-기시-통지의약품-글리앙듀오정12.5/850밀리그램(엠파글리플로진, 메트포르민염산염)","글리앙듀오정12.5/850밀리그램(엠파글리플로진, 메트포르민염산염)",20240231056,2024-12-20,국제약품(주),김지혜,2025-03-10,2025-05-02,"경인청, 품질심사자료(기준 및 시험방법(별규포함), 생물학적동등성, 안정성시험, 제조방법), 약동 협의 필요, 함량고저품목 진행 중으로 동일 심사자 배정",20241223_민원배정.xlsx
"의약품품목허가-안유-기시-통지의약품-글리앙듀오정12.5/500밀리그램(엠파글리플로진, 메트포르민염산염)","글리앙듀오정12.5/500밀리그램(엠파글리플로진, 메트포르민염산염)",20240231057,2024-12-20,국제약품(주),김지혜,2025-03-10,2025-05-02,"경인청, 품질심사자료(기준 및 시험방법(별규포함), 생물학적동등성, 안정성시험, 제조방법), 약동 협의 필요, 함량고저품목 진행 중으로 동일 심사자 배정",20241223_민원배정.xlsx
의약품품목변경신고-생동성-안정성-마미렉틴장용정,마미렉틴장용정,20240231999,2024-12-19,동국제약(주),3임대곤,2025-01-17,2025-03-13,"대전청, 의약품 안정성시험결과, 다만 변경대비표 중 처방변경 및 CTD 전환 확인되어, 공문 정정 요청함",,20241223_민원배정.xlsx
의약품품목변경신고-기시-생동성-안정성-세틴잘정5밀리그램(레보세티리진염산염),세틴잘정5밀리그램(레보세티리진염산염),20240229953,2024-12-19,(주)팜젠사이언스,3김재형,2025-02-07,2025-03-13,"경인청, 품질(원료약품 및 그 분량, 기준 및 시험방법(별규 포함), 유전독성 및 금속불순물, 안정성 시험자료, 제조방법 CTD 전환)",,20241223_민원배정.xlsx
의약품품목변경신고-기시-생동성-안정성-니네틸정,니네틸정,20240232005,2024-12-19,동국제약(주),3박민서,2025-02-06,2025-03-13,"대전청, 기준 및 시험방법(별규 포함), CTD 전환,  안정성",,20241223_민원배정.xlsx
의약품품목변경허가-로레스토정10mg(로수바스타틴칼슘),로레스토정10mg(로수바스타틴칼슘),20240229889,2024-12-16,알보젠코리아(주),1정수양,2025-04-21,2025-04-28,"경인청, 품질(별규,  원료-완제  연계심사)",20190220-209-J-215(변경)(첨품 검토 중),20241223_민원배정.xlsx
"의약품품목변경허가-휴리엠정25/5밀리그램(엠파글리플로진,리나글립틴)","휴리엠정25/5밀리그램(엠파글리플로진,리나글립틴)",20240229594,2024-12-18,(주)휴온스,1이주연,2025-04-18,2025-04-30,"대전청, 별규, 원료-완제의약품 연계심사 등",수173-23-ND(변경)(홍다윤선생님 검토 중),20241223_민원배정.xlsx
"의약품품목변경허가-휴리엠정10/5밀리그램(엠파글리플로진,리나글립틴)","휴리엠정10/5밀리그램(엠파글리플로진,리나글립틴)",20240229631,2024-12-18,(주)휴온스,1이주연,2025-04-18,2025-04-30,"대전청, 별규, 원료-완제의약품 연계심사 등",수173-23-ND(변경)(홍다윤선생님 검토 중),20241223_민원배정.xlsx
의약품품목변경신고-생동성-발크로버정500밀리그램(발라시클로비르염산염수화물),발크로버정500밀리그램(발라시클로비르염산염수화물),20240228552,2024-12-16,환인제약(주),1김민경,2025-04-21,2025-04-25,"경인청, 품질(제조방법 CTD 전환, 원료-완제 연계심사)",20190123-209-J-75(변경),20241223_민원배정.xlsx
